"Sample";"Zone";"Profondeur";"Date";"Longitude";"Latitude";"RHO";"Recouvrement_Rhodolithes_video";"CaCO3";"LOI_550";"Mean";"Median";"Mode";"SD";"Variance";"CV";"Skewness";"Kurtosis";"d10";"d50";"d90";"pc_2";"pc_4";"pc_63";"pc_125";"pc_250";"pc_500";"pc_1000";"pc_2000";"pc_2500";"pc_4000";"min_bathy";"mean_bathy";"max_bathy";"min_ag";"mean_ag";"max_ag";"min_am";"mean_am";"max_am";"min_aq";"mean_aq";"max_aq";"min_co";"mean_co";"max_co";"min_er";"mean_er";"max_er";"min_in";"mean_in";"max_in";"min_mo_ais";"mean_mo_ais";"max_mo_ais";"min_mo_pp";"mean_mo_pp";"max_mo_pp";"min_pe";"mean_pe";"max_pe";"min_po";"mean_po";"max_po";"min_re";"mean_re";"max_re";"min_to";"mean_to";"max_to";"min_tm";"mean_tm";"max_tm";"p_mean_cum";"dist_land";"dist_ports"
"T13S0809";"Propriano";66.43;"2022-03-05";8.81915;41.6401166666667;NA;"0";45.125348189415;6.36496213012183;572.34;484.878;517.184;372.96;139099;65.1641;1.32717;1.82501;202.376;484.878;1107.94;0.400431;0.249334;2.497795;2.32643;8.85911;37.9063;35.1129;12.6477;0;0;-64.8702239990234;-62.4571013132731;-59.9675407409668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00912295933812857;0.00963003079717358;0.0101303942501545;0.00963003079717358;694.330955433144;7713.76032102943
"T13S0810";"Propriano";51.46;"2022-03-05";8.81625;41.638;NA;"0";38.9972144846797;6.90169713864064;268.139;199.445;168.863;247.958;61483.3;92.4738;2.89844;11.9974;68.8818;199.445;520.516;0.775773;0.592807;7.60991;16.62281;35.9708;27.4075;8.7076;2.3128;0;0;-49.8230285644531;-42.3303199495588;-38.1625671386719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000652153082492371;0.00166409951634705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011406104080379;0.0119532867965679;0.0124312080442905;0.0126054398790603;454.961891497909;7883.40822811258
"T13S0811";"Propriano";21.48;"2022-03-05";8.8128;41.6355;NA;"0";49.8607242339833;12.7454625342211;226.666;163.007;153.824;208.178;43338.1;91.8433;1.85345;4.39418;28.6834;163.007;494.289;1.49475;1.35991;14.17464;20.0401;31.1062;22.0757;8.666;1.0827;0;0;-25.7422523498535;-20.8223239898682;-14.9636669158936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0148531195065457;0.0297337453812361;0.0173144713044167;0.0613801504575437;0.0977509021759033;0;0;0;0;0.00174886153470124;0.0185193065553904;0.199400424957275;0.256653015171328;0.306996732950211;0;0.0332448253062584;0.090576283633709;0.0037999574560672;0.00546840004502766;0.00718600209802389;0.373348372021405;211.823538429408;8096.98850725016
"T13S0812";"Propriano";3.88;"2022-03-05";8.81386666666667;41.6305833333333;NA;"0";26.4623955431755;3.21112944769187;176.36;147.007;140.125;114.308;13066.3;64.8153;1.37406;1.97588;65.3087;147.007;346.499;0.654655;0.221579;8.450346;28.75402;42.4342;17.5178;1.9674;0;0;0;-6.42598438262939;-2.82890852633864;-0.217011660337448;0.0323936752974987;0.0623674854869023;0.0843627080321312;0;0;0;0.109755575656891;0.154004241107032;0.218424588441849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.180803492665291;0.218949316535145;0.246642410755157;0.804120123386383;0.89851825684309;0.998150229454041;0.383504718542099;0.459437518380582;0.497447431087494;0.000305489986203611;0.000533164962689625;0.000906997884158045;1.79380998331544;58.160984030795;8651.53376326383
"T14R053";"Rho";128.17;"2022-02-03";9.2992;43.0539666666667;NA;NA;60.5226960110041;6.37309247424028;389.328;282.277;390.924;357.528;127827;91.8321;1.62508;2.6232;63.3086;282.277;896;1.42159;1.0576;7.4782;11.80691;23.6516;28.4844;18.1575;7.9422;0;0;-127.346328735352;-126.348993937174;-125.089530944824;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001102996757254;0.00011616580474462;0.000121902849059552;0;0;0;0;0;0;0;0;0;0.00517958635464311;0.00527088576927781;0.0053782700560987;0.00538705157402243;7031.19928440788;10588.2993009769
"T14R054";"Rho";90.37;"2022-02-03";9.31641666666667;43.0515166666667;NA;NA;55.5708390646492;5.80139635340799;522.539;405.418;429.182;409.074;167341;78.2858;1.11918;0.712022;112.449;405.418;1139.48;0.657104;0.539896;4.08354;6.40616;18.8552;28.801;26.4352;14.2219;0;0;-94.0163497924805;-91.6569628034319;-89.6806716918945;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3318508536031e-06;2.45730549038619e-06;4.26065707870293e-06;0;0;0;0;0;0;0;0;0;0.00447737332433462;0.00457570342827709;0.00468698469921947;0.00457816073376747;5973.50356694925;9864.80398697808
"T14S0624";"Ajaccio";69.97;"2022-02-26";8.76523333333333;41.8585333333333;"1";"<10%";55.0335570469799;9.42441704636826;125.572;86.1538;105.922;133.113;17719;106.005;1.75342;2.63584;6.77804;86.1538;342.883;3.89614;3.29452;30.81384;29.3825;18.3514;11.3884;2.8732;0;0;0;-81.2872772216797;-71.0973940203267;-62.2168121337891;0;0.0204937748145312;0.120796740055084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.65310574118394e-08;2.46583007642206e-08;3.99451671739826e-08;0;0;0;0;0;0;0;0;0;0.00358324614353478;0.00366595728943745;0.0037420007865876;0.0241597567622694;882.716698399652;6876.63955122444
"T14S0625";"Ajaccio";64.4;"2022-02-26";8.76855;41.8568;"1";"<10%";56.3758389261745;7.02239145451786;263.274;134.119;127.646;331.686;110015;125.985;2.22188;4.55377;28.1568;134.119;702.164;1.27219;1.22005;17.87466;26.1129;24.9612;13.8764;8.27759999999999;6.405;0;0;-49.3520698547363;-44.2393589019775;-39.2432098388672;0;0.0755578059761319;0.169168263673782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.80318264553625e-08;1.72167929135547e-07;3.7343326653172e-07;0;0;0;0;0;0;0;0;0;0.00370617327280343;0.00381821751216194;0.00392739335075021;0.079376195656223;786.340403920674;7141.03309117982
"T14S0626";"Ajaccio";48.15;"2022-02-26";8.7736;41.8531666666667;NA;"0";57.9865771812081;5.50144908000269;299.045;151.218;127.611;376.176;141508;125.793;2.22918;4.25432;48.9335;151.218;867.736;1.04562;0.88492;11.74716;26.0225;29.6044;15.272;6.36539999999999;9.05800000000001;0;0;-24.9898147583008;-21.896608988444;-19.124813079834;0.556819558143616;0.5960555712382;0.625326752662659;0;0;0;0;0;0;0.189247339963913;0.211769633491834;0.227360352873802;0;0;0;0;0;0;0;0.000277808355167508;0.00277808355167508;0;0;0;5.04207093854347e-08;1.73021592786426e-07;3.60721031711364e-07;0;0;0;0.00268648727796972;0.0258952310852086;0.0400385670363903;0.0615754127502441;0.0803813194235166;0.0958816930651665;0.00326865073293447;0.00355547291692346;0.00384432612918317;0.917935209532443;662.127494864175;7658.76945472233
"T14S0627";"Ajaccio";38.53;"2022-02-26";8.77723333333333;41.8574333333333;NA;"0";32.4832214765101;2.73242466567133;245.936;156.783;140.097;292.297;85437.3;118.851;3.29474;11.6266;68.7245;156.783;464.672;0.435937;0.277644;8.009499;25.51862;40.4427;16.6018;4.20310000000001;4.5107;0;0;-40.096565246582;-38.2525597981044;-35.884765625;0.282073676586151;0.321819495409727;0.356797993183136;0;0;0;0;0;0;0.04829016700387;0.0749481775565073;0.101700842380524;0;0;0;0;0;0;0;0;0;0;0;0;1.83587271749275e-05;2.34736785387213e-05;2.89388281089487e-05;0;0;0;0;0;0;0.0225418098270893;0.0465640996699221;0.0735203176736832;0.00186613854020834;0.00196265247723204;0.0020634364336729;0.445317898791927;1070.73928253733;7326.96422627769
"T14S0628";"Ajaccio";33.8;"2022-02-26";8.77945;41.8576;NA;"0";20.4026845637584;2.32854284154992;156.673;143.576;140.097;77.9326;6073.5;49.7422;1.29907;2.68081;79.1547;143.576;252.329;0.524598;0.260915;5.545607;29.21668;54.1706;10.2427;0.0388999999999982;0;0;0;-35.8630523681641;-34.1528123219808;-32.0790405273438;0.357908755540848;0.395598830779394;0.423258066177368;0;0;0;0;0;0;0.11646618694067;0.145720828572909;0.170130431652069;0;0;0;0;0;0;0;0;0;0;0;0;1.39059284265386e-05;1.88431377864617e-05;2.4840199330356e-05;0;0;0;0;0.00307892731022245;0.0224325098097324;0.121212117373943;0.154098490873973;0.195182844996452;0.00166041206102818;0.00171736430687209;0.00178245746064931;0.700233284981156;946.418612440426;7384.60620084783
"T14S0629";"Ajaccio";5.4;"2022-02-26";8.78883333333333;41.8593333333333;NA;"0";1.61073825503356;0.408777969018921;1230.33;1243.33;1314.59;342.754;117480;27.8587;-0.884263;1.85945;886.535;1243.33;1640.56;0;0;0.523144;1.104126;1.34549;1.42233;15.04311;80.5618;0;0;-6;-5.67917232513428;-5.16059398651123;0.890578210353851;0.910109889507294;0.926090002059937;0;0;0;0;0;0;0.469472855329514;0.484382834037145;0.501714766025543;0.225364327430725;0.304698015749454;0.382180780172348;0;0;0;0;0;0;0;0;0;0;0;0;0.375220268964767;0.406630714734395;0.436908185482025;0.248778775334358;0.274503385523955;0.299657225608826;0.81884354352951;0.854216122627258;0.89016318321228;0.00119438813999295;0.00133706201643993;0.00144917261786759;3.23587802419594;188.777447478487;7574.7265806671
"T14S0630";"Ajaccio";7.46;"2022-02-26";8.78508333333333;41.8516833333333;NA;"0";2.14765100671141;1.4347703203711;158.684;141.476;140.125;89.2078;7958.03;56.2171;1.67037;3.65769;76.5173;141.476;254.204;0.556786;0.192442;6.039172;31.3263;51.4477;9.8211;0.616500000000002;0;0;0;-8.00029754638672;-7.51918474265507;-6.29853963851929;0.827924191951752;0.849839669466019;0.877878427505493;0;0.0125482532059929;0.0296824127435684;0;0;0;0.517076134681702;0.535580589373906;0.558611690998077;0;0.0030552787745061;0.0245685484260321;0;0;0;0;0;0;0;0;0;2.64118570764138e-11;2.88486784287556e-10;1.03115149752142e-09;0.32465386390686;0.358396366238594;0.399729013442993;0.686456024646759;0.748305157820384;0.827745616436005;0.368507027626038;0.393862230579058;0.416257470846176;0.000932799419388175;0.00112764964966724;0.00130251806695014;2.90271519539661;237.949137957325;8179.92094769767
"T15R055";"Rho";39.82;"2022-02-03";9.38185;43.0192666666667;NA;"0";57.6223776223776;5.8189159909392;1292.85;1178.7;1908.93;813.589;661927;62.9297;1.86972;6.95868;416.682;1178.7;2072.54;0.178312;0.116549;0.985539;0.99326;3.24475;7.01349;26.4695;50.2813;4.9443;4.7958;-40.3211784362793;-39.2283600116598;-38.0756988525391;0.11090050637722;0.132186795026064;0.151710420846939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00419650506228209;0.00428883686351279;0.00438831001520157;0.136475631889577;1014.30135296238;6467.20142924415
"T15R056";"Rho";50.96;"2022-02-03";9.37556666666667;43.0260333333333;NA;"0";57.9020979020979;6.37159935754141;1088.86;1039.46;1908.93;576.361;332192;52.9323;0.475457;0.0802428;382.504;1039.46;1855.88;0.208105;0.137136;0.892199;0.63642;2.35441;12.96563;30.4921;48.5252;2.94189999999999;0.846900000000005;-51.0952796936035;-50.3906397501628;-49.4735717773438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00412137759849429;0.00417685027059633;0.00422961264848709;0.00417685027059633;1868.41370811357;6987.52618362791
"T15R057";"Rho";66.65;"2022-02-03";9.3658;43.03515;"1";"10-50%";56.5034965034965;4.41528807758125;647.423;536.316;517.186;429.045;184080;66.2697;0.845874;0.0276909;192.569;536.316;1304.57;0.590497;0.399995;2.529978;2.31996;9.88597;30.4515;32.8565;20.9656;0;0;-65.4968643188477;-64.4650585290157;-63.4945831298828;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00393525185063481;0.00397704406350385;0.00401983596384525;0.00397704406350385;3117.5564390815;7783.71096876778
"T15R058";"Rho";69;"2022-02-03";9.3554;43.0429833333333;"1";"<10%";60.6993006993007;6.35639440716621;573.008;434.711;429.182;441.355;194794;77.0242;1.10704;0.417934;141.334;434.711;1301.95;0.830075;0.539645;2.94202;4.03908;16.03628;32.602;24.876;18.1349;0;0;-69.4002990722656;-69.3070348924206;-69.2360076904297;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00510707078501582;0.00516709997318685;0.00521808210760355;0.00516709997318685;3983.30608220837;8553.53655528201
"T15R059";"Rho";79.48;"2022-02-03";9.34556666666667;43.0522833333333;"1";"10-50%";66.2937062937063;4.97122444929548;676.773;571.732;1197.69;464.694;215941;68.6632;0.636953;-0.515354;150.057;571.732;1376.93;0.650711;0.450909;3.04658;3.69953;12.06307;24.4835;30.2482;25.3575;0;0;-81.9577941894531;-81.1911386762347;-80.4690551757812;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.56144983188523e-09;2.95356752388898e-08;0;0;0;0;0;0;0;0;0;0.00596508895978332;0.00603085194403927;0.00610437709838152;0.0060308615054891;5113.15134667333;9579.24956391107
"T15R060";"Rho";93.97;"2022-02-03";9.33358333333333;43.0616333333333;"1";"10-50%";71.0489510489511;4.8245831065367;750.968;662.387;684.157;460.594;212147;61.3334;0.556481;-0.470274;207.361;662.387;1438.38;0.564743;0.413841;2.304156;2.40549;6.85737;22.5187;36.4184;28.5173;0;0;-104.636001586914;-102.566036571156;-100.457794189453;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.22230358608067e-05;8.73475102707744e-05;9.28371882764623e-05;0;0;0;0;0;0;0;0;0;0.00780163006857038;0.0081678432567666;0.00855856016278267;0.00825519076703737;6369.39496976068;10692.4839974032
"T16R061";"Rho";89;"2022-02-03";9.3512;43.0625166666667;"1";"10-50%";62.0979020979021;4.91115176063237;809.637;695.351;1197.69;566.243;320631;69.9379;0.592464;-0.522073;137.418;695.351;1649.23;0.72145;0.52153;3.82886;4.01929;8.67457;18.6991;29.1452;32.0737;2.3163;0;-94.8398132324219;-94.2291043599447;-93.4957733154297;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.57508064957801e-05;6.1755254015831e-05;6.69461514917202e-05;0;0;0;0;0;0;0;0;0;0.00853711273521185;0.00903961428751548;0.00956456921994686;0.00910136954153131;5723.38634718495;10712.6537579665
"T16R062";"Rho";85;"2022-02-03";9.36246666666667;43.05405;NA;"0";69.9300699300699;5.27317692232601;574.024;438.845;471.139;435.746;189874;75.9107;1.04349;0.214944;141.623;438.845;1300.45;0.706265;0.424375;2.53626;4.52094;16.80086;31.3586;25.4397;18.213;0;0;-90.1779022216797;-87.8449506759644;-85.807487487793;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.36966457123344e-06;4.53393743858517e-06;7.5747843766294e-06;0;0;0;0;0;0;0;0;0;0.00532059278339148;0.00543053350411356;0.00554873328655958;0.00543506744155214;4410.49308027195;9827.65634187843
"T16R063";"Rho";65.64;"2022-02-03";9.37551666666667;43.0423666666667;"1";"10-50%";71.6083916083916;5.74539057702845;814.407;632.584;1908.93;640.175;409824;78.6063;0.782303;-0.0382659;96.2073;632.584;1769.95;0.90149;0.82266;6.40131;3.59834;9.6044;20.0425;23.8697;31.0352;3.1532;0.571200000000005;-70.2817230224609;-69.1183616093227;-67.8490982055664;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00508776679635048;0.00510368148485819;0.00512123992666602;0.00510368148485819;2763.75385083735;8733.7249357044
"T16R064";"Rho";51.8;"2022-02-03";9.38856666666667;43.0369333333333;NA;"0";62.0979020979021;5.11894301799601;1266.67;1119.37;1908.93;906.994;822638;71.6046;1.43479;3.90115;332.71;1119.37;2252.23;0;0;0.0769559;1.6100141;3.58013;18.1439;23.1341;40.2791;6.2954;5.91189999999999;-52.2586975097656;-51.3051034212112;-50.3525161743164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00438652466982603;0.00442995759658515;0.00446822820231318;0.00442995759658515;1555.26761067656;8489.30868893836
"T17R065";"Rho";69;"2022-02-03";9.38638333333333;43.0505166666667;NA;"0";67.6923076923077;6.05411241248447;661.295;538.052;517.186;443.394;196598;67.0493;0.852697;-0.126815;193.776;538.052;1375.59;0.439314;0.264954;1.741032;2.4201;11.121;30.0831;31.9824;21.9481;0;0;-72.9946517944336;-70.860937833786;-68.8147201538086;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00494161248207092;0.00502517336281016;0.00511568365618587;0.00502517336281016;2873.32766337422;9849.15555549729
"T17R066";"Rho";89.17;"2022-02-03";9.38333333333333;43.0579833333333;"1";"10-50%";71.3286713286713;5.97755965310555;647.377;499.599;1442.92;502.796;252804;77.6667;0.778217;-0.480336;108.048;499.599;1462.23;0.817926;0.611864;4.80566;5.37125;13.7086;24.7192;25.0452;24.9203;0;0;-96.773193359375;-94.8301012674967;-93.0776901245117;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.35544530369225e-06;4.71589150189781e-06;7.34764898879803e-06;0;0;0;0;0;0;0;0;0;0.00690374756231904;0.00709780779046317;0.00728039350360632;0.00710252368196507;3727.10594608616;10574.8457926063
"T18R067";"Rho";85.87;"2022-02-03";9.39553333333333;43.0615666666667;"1";"<10%";63.7762237762238;6.02660362595099;698.922;610.901;1090.81;464.157;215442;66.4104;0.559113;-0.538552;146.801;610.901;1387.4;0.70932;0.53884;3.40986;3.61538;10.361;21.706;33.1241;26.5355;0;0;-111.271591186523;-107.735860824585;-103.741577148438;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.81910479568614e-06;3.61485364237524e-06;6.06074263487244e-06;0;0;0;0;0;0;0;0;0;0.00749120349064469;0.00764745168077449;0.00779919233173132;0.00765106653441687;3814.11185889367;11252.099082905
"T18R068";"Rho";78.97;"2022-02-03";9.39903333333333;43.0552333333333;"1";"10-50%";62.3776223776224;6.74731446109641;1182.13;1046.74;1908.93;999.955;999910;84.5892;1.38253;3.52689;115.717;1046.74;2273.67;1.2087;0.73934;4.63406;4.2095;9.9732;12.8589;14.908;37.3645;7.49760000000001;5.3009;-81.9794769287109;-81.0251223656439;-79.6156539916992;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.69351253371177e-13;6.45313446775986e-12;0;0;0;0;0;0;0;0;0;0.00568343373015523;0.00580729849095787;0.00591671001166105;0.00580729849142722;3078.06752579848;10695.697872253
"T19R069";"Rho";75.3;"2022-02-04";9.44356666666667;43.0751333333333;NA;"0";66.993006993007;5.92349657319534;623.516;519.435;471.139;432.381;186954;69.3456;0.865673;0.083468;150.322;519.435;1279.87;0.531163;0.325752;2.500065;4.2486;13.05172;27.5057;32.3247;19.5123;0;0;-78.2448272705078;-77.7038145988218;-77.4798202514648;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.58041257236619e-05;2.24533577561341e-05;3.02807766274782e-05;0;0;0;0;0;0;0;0;0;0.00432811118662357;0.00453187744583814;0.00473879417404532;0.00455433080359428;6094.46969611294;12865.4883096629
"T19R070";"Rho";71.47;"2022-02-04";9.459;43.0849166666667;"1";"10-50%";67.6923076923077;4.6249184605349;1097.91;984.537;1908.93;665.45;442824;60.6103;1.28157;4.05386;369.98;984.537;1891.92;0.23611;0.141244;0.858566;0.92389;2.85451;13.11038;32.7307;43.4641;2.9897;2.52;-81.238639831543;-80.464965057373;-79.6893844604492;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00396939972415566;0.00406927126459777;0.00418168678879738;0.00406927126459777;7684.39994631109;13931.9898999573
"T19R071";"Rho";85.57;"2022-02-04";9.45258333333333;43.1004333333333;"1";"10-50%";63.4965034965035;5.606365159129;1164.57;859.451;2236.07;1054.01;1110000;90.5061;1.18104;1.8184;72.1659;859.451;2476.48;1.29877;1.09582;6.84082;5.22839;8.3578;13.5625;17.209;24.8789;12.097;8.4362;-85.0870742797852;-84.3599700927734;-83.8418655395508;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27057923569347e-11;3.68467978351106e-10;0;0;0;0;0;0;0;0;0;0.00664101354777813;0.00683705735116683;0.00705253751948476;0.00683705736387262;8931.70042932045;15651.2656094506
"T1R001";"Rho";74.92;"2022-01-29";9.30638333333333;42.96475;"1";"50-90%";51.7615176151762;5.61067509090612;1136.88;770.341;2236.07;1239.93;1540000;109.064;1.91413;4.19892;32.5649;770.341;2462.81;1.82531;1.48245;10.08014;5.909;7.2401;12.3495;18.4286;25.9287;7.29910000000001;5.7363;-105.22900390625;-97.6256446838379;-90.8714141845703;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00369083625264466;0.00375927278461556;0.00381691008806229;0.00375927278461556;2770.49028819949;3522.96954404798
"T1R002";"Rho";54;"2022-01-29";9.31123333333333;42.9723666666667;"1";"<10%";53.3875338753388;5.96906484112635;1154.96;1064.64;1908.93;591.392;349744;51.2045;0.803231;0.901866;483.496;1064.64;1914.74;0.216843;0.143007;0.68528;0.36699;0.84172;8.68676;34.7356;47.5056;4.9482;1.87;-54.6763114929199;-54.3123993873596;-53.9133148193359;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00409468915313482;0.00409938551245197;0.00410600518807769;0.00409938551245197;2509.81432246439;3197.97848853032
"T1R004";"Rho";53.6;"2022-01-29";9.31723333333333;42.9858;"1";"10-50%";56.3685636856369;5.07294699347784;1168.6;1127.34;1908.93;624.876;390470;53.4723;0.505402;0.234966;386.141;1127.34;1926.94;0.251984;0.153545;0.846611;0.56987;2.48554;11.53405;27.2763;50.5989;4.48119999999999;1.80200000000001;-54.0843811035156;-53.2465317466042;-52.4470443725586;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00369561300612986;0.00385434352492373;0.00402240641415119;0.00385434352492373;1967.44766973418;3419.28211799059
"T1R005";"Rho";79.48;"2022-01-29";9.31553333333333;42.9928333333333;"1";"10-50%";57.9945799457995;5.81590166381899;454.669;326.826;324.396;392.838;154322;86.4009;1.60121;2.0976;115.112;326.826;1089.73;0.621335;0.548115;4.60503;5.49202;24.4237;35.4226;17.2979;11.5893;0;0;-79.5960006713867;-74.8809771537781;-70.7387084960938;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.16020144359209e-06;1.48137862725566e-05;2.18083969230065e-05;0;0;0;0;0;0;0;0;0;0.00366428890265524;0.00373948970058512;0.00382729084230959;0.00375430348685768;2014.22037459435;4057.66551861099
"T1S0001";"Agriates";81.97;"2022-01-27";9.16413333333333;42.8019166666667;"1";"10-50%";59.0604026845638;6.00131341876164;843.876;703.961;1314.59;593.499;352241;70.3301;0.917103;0.738653;192.363;703.961;1685.57;0.452136;0.300089;1.864565;2.45598;9.78213;21.1735;28.6037;32.207;2.35769999999999;0.803200000000004;-94.7140960693359;-89.5550334453583;-84.6592102050781;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00179661333095282;0.00181279722989226;0.00182814756408334;0.00181279722989226;7217.26862894991;17476.5586356837
"T1S0002";"Agriates";57.88;"2022-01-27";9.1736;42.7739833333333;"1";"10-50%";51.2751677852349;5.95838007065005;930.614;870.593;1314.59;543.681;295589;58.4218;0.382171;-0.778797;265.063;870.593;1715.57;0.304509;0.194341;0.9212;1.11916;6.3825;18.46959;29.7312;40.8756;2.00190000000001;0;-63.0395660400391;-62.3430461268271;-61.6547470092773;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00278846337459981;0.00281977445457972;0.00285457680001855;0.00281977445457972;4165.23388338984;14643.1633683118
"T1S0003";"Agriates";18;"2022-01-27";9.1576;42.7385333333333;NA;"0";12.0805369127517;2.01127788096309;489.741;404.238;390.924;313.005;97972.1;63.9123;2.2086;5.11282;256.133;404.238;809.211;0.241407;0.062436;0.927767;1.10126;6.75623;61.3778;21.3251;8.208;0;0;-20.8260650634766;-19.1960987091064;-17.3398399353027;0;0;0;0;0;0;0;0;0;0;1.01940719515926e-06;3.16016230499372e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00687501020729542;0.00719351423603873;0.00748055474832654;0.00719453364323389;352.990834689652;13280.5296703393
"T1S0016";"Nonza";3.2;"2022-01-28";9.33138333333333;42.72155;NA;"0";4.59459459459459;2.38926395521158;206.336;188.499;185.348;97.7477;9554.61;47.3731;0.980049;1.15793;104.541;188.499;344.477;0.506734;0.164301;2.178335;14.75713;57.1445;24.1741;1.0749;0;0;0;-5.21359062194824;-2.79349271740232;-1.08289837837219;0.914272606372833;0.95952907577157;0.995278239250183;0;0;0;0;0;0;0.0127238193526864;0.0355595235014334;0.0519765317440033;0.274902284145355;0.412576854228973;0.493670284748077;0;0;0;0;0;0;0;3.48632283930783e-05;0.000223124661715701;0;0;0;0;0;0;0;0;0;0.3600153028965;0.426016579382122;0.492628276348114;9.30508540477604e-05;0.000152912536350414;0.000224017785512842;1.83386980864884;123.434660500998;5329.00994785491
"T1S0043";"Canari";74.47;"2022-01-28";9.30223333333333;42.8602;"1";"50-90%";45.1006711409396;6.96425602660018;105.014;60.6292;295.522;112.095;12565.3;106.743;0.943406;-0.388623;2.1515;60.6292;293.171;9.49553;6.15467;9.7249;25.3444;15.849;16.304;17.1275;0;0;0;-81.5027160644531;-77.4837534768241;-75.3166351318359;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00411128904670477;0.00419117014614805;0.00426114117726684;0.00419117014614805;2107.08488721036;12401.6090532563
"T1S0044";"Canari";55.91;"2022-01-28";9.31896666666667;42.8616666666667;"1";"<10%";45.3691275167785;4.06043593130778;421.791;329.843;471.139;330.646;109327;78.391;1.11793;0.857255;92.654;329.843;906.573;0.886943;0.696967;1.14737;3.71224;9.77068;23.5721;27.3645;25.6299;7.2193;0;-58.7644195556641;-55.8393077850342;-52.5413284301758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00236204219982028;0.00242157330015494;0.00248255557380617;0.00242157330015494;1098.74142215739;11886.5099393822
